episodes,explored_states,score
14600000,60979,-153.61600000000007
14610000,61002,-172.606
14620000,61015,-150.436
14630000,61036,-160.81699999999998
14640000,61059,-211.75299999999996
14650000,61082,-193.48199999999994
14660000,61102,-151.97300000000004
14670000,61127,-180.77399999999997
14680000,61146,-169.38000000000002
14690000,61163,-175.079
14700000,61188,-183.83700000000007
14710000,61208,-178.30599999999998
14720000,61221,-164.07400000000004
14730000,61235,-181.16299999999998
14740000,61251,-148.07000000000008
14750000,61266,-177.72299999999996
14760000,61284,-185.253
14770000,61301,-162.46500000000003
14780000,61310,-184.805
14790000,61314,-172.06099999999998
14800000,61323,-211.67299999999992
14810000,61336,-191.952
14820000,61356,-167.30800000000008
14830000,61365,-187.75600000000006
14840000,61380,-181.87099999999998
14850000,61396,-163.1600000000001
14860000,61415,-148.61900000000003
14870000,61435,-190.48300000000003
14880000,61446,-157.611
14890000,61456,-188.95300000000003
14900000,61473,-159.2220000000001
14910000,61476,-164.96600000000007
14920000,61486,-184.139
14930000,61496,-168.67800000000003
14940000,61505,-180.17699999999994
14950000,61513,-174.59099999999998
14960000,61521,-177.5949999999999
14970000,61530,-149.24100000000007
14980000,61554,-153.509
14990000,61566,-173.31500000000003
15000000,61578,-189.64099999999996
15010000,61594,-195.07000000000005
15020000,61597,-198.74199999999993
15030000,61616,-174.86300000000003
15040000,61632,-183.96500000000003
15050000,61650,-184.34200000000004
15060000,61668,-188.98100000000002
15070000,61684,-182.884
15080000,61688,-186.34500000000008
15090000,61696,-175.24400000000006
15100000,61705,-147.33800000000005
15110000,61725,-192.50399999999993
15120000,61734,-159.52900000000005
15130000,61748,-158.62800000000007
15140000,61754,-167.519
15150000,61760,-166.7270000000001
15160000,61778,-149.95500000000004
15170000,61789,-174.39000000000004
15180000,61797,-178.43699999999998
15190000,61817,-165.57500000000005
15200000,61830,-156.4140000000001
15210000,61843,-169.66299999999995
15220000,61855,-144.75700000000003
15230000,61866,-153.45400000000006
15240000,61875,-174.23899999999998
15250000,61888,-173.937
15260000,61911,-177.9910000000001
15270000,61921,-172.73100000000005
15280000,61933,-138.9930000000001
15290000,61951,-165.2990000000001
15300000,61964,-159.54300000000003
15310000,61978,-158.55300000000005
15320000,61987,-157.5000000000001
15330000,62003,-161.25200000000004
15340000,62016,-179.551
15350000,62030,-164.90100000000007
15360000,62041,-149.005
15370000,62063,-153.27800000000002
15380000,62090,-175.38100000000009
15390000,62105,-200.53600000000006
15400000,62116,-157.74399999999997
15410000,62125,-156.655
15420000,62139,-151.48200000000003
15430000,62160,-167.55900000000005
15440000,62184,-167.89400000000006
15450000,62208,-175.23
15460000,62221,-184.10300000000004
15470000,62242,-165.94400000000002
15480000,62258,-171.91400000000002
15490000,62269,-170.15300000000008
15500000,62286,-185.7799999999999
15510000,62298,-156.89000000000001
15520000,62311,-191.1009999999999
15530000,62328,-170.03400000000002
15540000,62342,-178.37400000000002
15550000,62353,-186.98000000000008
15560000,62365,-171.01000000000005
15570000,62379,-167.17
15580000,62390,-187.88999999999984
15590000,62407,-169.78099999999995
15600000,62423,-188.14899999999997
15610000,62438,-179.081
15620000,62448,-192.09600000000003
15630000,62462,-162.89200000000005
15640000,62473,-148.60700000000006
15650000,62484,-145.2550000000001
15660000,62500,-160.20800000000006
15670000,62518,-154.45500000000007
15680000,62537,-169.56000000000003
15690000,62551,-167.26500000000007
15700000,62572,-182.664
15710000,62581,-182.16099999999994
15720000,62594,-152.457
15730000,62610,-154.43600000000004
15740000,62627,-183.0830000000001
15750000,62635,-146.82900000000006
15760000,62645,-200.82699999999994
15770000,62651,-169.356
15780000,62660,-160.56600000000012
15790000,62664,-187.47799999999992
15800000,62680,-192.24000000000004
15810000,62688,-174.5790000000001
15820000,62696,-184.9200000000001
15830000,62706,-177.37400000000008
15840000,62718,-170.97400000000002
15850000,62725,-170.31600000000003
15860000,62731,-194.65700000000007
15870000,62734,-147.622
15880000,62754,-194.71400000000003
15890000,62767,-157.7630000000001
15900000,62778,-150.37900000000005
15910000,62787,-173.79699999999997
15920000,62801,-163.06400000000002
15930000,62811,-147.17600000000002
15940000,62823,-182.024
15950000,62835,-161.31600000000006
15960000,62848,-167.6390000000001
15970000,62862,-166.8480000000001
15980000,62874,-162.33700000000007
15990000,62879,-163.488
16000000,62889,-170.93899999999996
16010000,62904,-180.01699999999997
16020000,62913,-155.2520000000001
16030000,62927,-181.928
16040000,62944,-150.80300000000005
16050000,62949,-186.041
16060000,62961,-166.46600000000007
16070000,62966,-167.20499999999996
16080000,62977,-137.8820000000001
16090000,62991,-177.2139999999999
16100000,62999,-195.42999999999995
16110000,63011,-148.18100000000007
16120000,63027,-147.83800000000008
16130000,63036,-156.43500000000003
16140000,63047,-160.39500000000007
16150000,63056,-193.615
16160000,63065,-145.24700000000007
16170000,63080,-187.52200000000002
16180000,63092,-193.3839999999999
16190000,63105,-181.96200000000005
16200000,63109,-177.00800000000004
16210000,63115,-167.04899999999998
16220000,63120,-157.00900000000007
16230000,63132,-178.70000000000005
16240000,63146,-167.24400000000003
16250000,63158,-161.94500000000002
16260000,63167,-188.854
16270000,63179,-170.02900000000005
16280000,63194,-167.69600000000005
16290000,63205,-162.15900000000002
16300000,63213,-153.71400000000003
16310000,63227,-181.18699999999993
16320000,63231,-190.79899999999995
16330000,63243,-166.20399999999998
16340000,63254,-152.92299999999997
16350000,63262,-161.75500000000008
16360000,63275,-169.894
16370000,63284,-160.82200000000003
16380000,63290,-184.29899999999986
16390000,63304,-189.003
16400000,63313,-142.47700000000003
16410000,63329,-182.36700000000002
16420000,63346,-162.01300000000003
16430000,63356,-173.22400000000002
16440000,63369,-168.55900000000003
16450000,63382,-152.18500000000003
16460000,63399,-169.977
16470000,63409,-161.4930000000001
16480000,63419,-148.73900000000006
16490000,63429,-169.998
16500000,63435,-185.20999999999995
16510000,63442,-154.82600000000005
16520000,63457,-162.422
16530000,63465,-152.892
16540000,63477,-173.03300000000002
16550000,63492,-164.03200000000004
16560000,63502,-176.91699999999997
16570000,63510,-162.83900000000003
16580000,63516,-186.415
16590000,63528,-150.96000000000006
16600000,63536,-196.1210000000001
16610000,63543,-169.83900000000008
16620000,63551,-188.87599999999995
16630000,63557,-167.16300000000004
16640000,63561,-167.5360000000001
16650000,63566,-182.41800000000006
16660000,63579,-168.48100000000002
16670000,63586,-152.62300000000002
16680000,63590,-163.93600000000006
16690000,63604,-140.40700000000007
16700000,63614,-162.0380000000001
16710000,63629,-194.41699999999997
16720000,63641,-140.53200000000007
16730000,63662,-168.06800000000007
16740000,63670,-161.68600000000004
16750000,63683,-149.87000000000006
16760000,63693,-186.33199999999985
16770000,63705,-135.62000000000006
16780000,63713,-178.91500000000005
16790000,63720,-153.21800000000002
16800000,63729,-137.94500000000008
16810000,63743,-173.54999999999995
16820000,63756,-157.96900000000005
16830000,63762,-142.21
16840000,63767,-166.24200000000002
16850000,63775,-178.15600000000006
16860000,63781,-147.80300000000005
16870000,63792,-164.04400000000004
16880000,63795,-160.21200000000007
16890000,63804,-191.00799999999995
16900000,63815,-178.27100000000007
16910000,63829,-167.03000000000003
16920000,63834,-139.7970000000001
16930000,63839,-178.78199999999998
16940000,63847,-172.954
16950000,63864,-140.26600000000002
16960000,63875,-145.78800000000007
16970000,63885,-173.7180000000001
16980000,63903,-176.83100000000002
16990000,63912,-163.50300000000004
17000000,63915,-175.0
17010000,63921,-164.669
17020000,63926,-190.52599999999995
17030000,63931,-190.14700000000002
17040000,63938,-148.5220000000001
17050000,63941,-180.81100000000006
17060000,63951,-123.05400000000003
17070000,63969,-158.72600000000003
17080000,63977,-168.94300000000004
17090000,63989,-142.5500000000001
17100000,64001,-149.092
17110000,64017,-164.41400000000002
17120000,64031,-164.42800000000005
17130000,64049,-171.532
17140000,64061,-160.58000000000007
17150000,64074,-174.02
17160000,64090,-182.06099999999995
17170000,64101,-178.455
17180000,64109,-140.50500000000002
17190000,64125,-161.9010000000001
17200000,64133,-169.139
17210000,64146,-163.428
17220000,64158,-163.0660000000001
17230000,64171,-169.98400000000004
17240000,64184,-179.0670000000001
17250000,64199,-140.56600000000003
17260000,64210,-161.92900000000006
17270000,64234,-156.608
17280000,64247,-170.95600000000005
17290000,64256,-178.77300000000002
17300000,64259,-179.735
17310000,64271,-181.80100000000004
17320000,64286,-155.65800000000007
17330000,64295,-177.17600000000004
17340000,64297,-152.085
17350000,64315,-156.60600000000005
17360000,64329,-172.66299999999998
17370000,64340,-153.25500000000008
17380000,64349,-164.08500000000006
17390000,64365,-164.871
17400000,64373,-182.80700000000004
17410000,64384,-151.39200000000008
17420000,64397,-161.83300000000006
17430000,64407,-149.229
17440000,64416,-166.49800000000008
17450000,64424,-150.7500000000001
17460000,64435,-156.0870000000001
17470000,64442,-187.27799999999996
17480000,64458,-170.1550000000001
17490000,64473,-170.9410000000001
17500000,64479,-163.06100000000006
17510000,64488,-156.41300000000007
17520000,64495,-168.3220000000001
17530000,64506,-164.11
17540000,64514,-153.92100000000008
17550000,64526,-151.68400000000003
17560000,64532,-188.58800000000008
17570000,64540,-172.0360000000001
17580000,64548,-153.33600000000004
17590000,64558,-167.73900000000006
17600000,64564,-162.65200000000004
17610000,64579,-160.174
17620000,64588,-161.71400000000006
17630000,64599,-176.30000000000004
17640000,64603,-173.60100000000003
17650000,64612,-133.38200000000003
17660000,64616,-147.1630000000001
17670000,64630,-171.864
17680000,64643,-179.1090000000001
17690000,64658,-156.62200000000004
17700000,64666,-188.38899999999998
17710000,64672,-157.90400000000008
17720000,64680,-139.83900000000003
17730000,64688,-149.7460000000001
17740000,64702,-144.13300000000004
17750000,64715,-147.23200000000014
17760000,64725,-161.13800000000003
17770000,64736,-172.63399999999993
17780000,64748,-133.11800000000005
17790000,64759,-158.04700000000005
17800000,64774,-153.3730000000001
17810000,64784,-148.62100000000007
17820000,64801,-158.91900000000007
17830000,64812,-146.17000000000004
17840000,64825,-146.50200000000004
17850000,64836,-152.0960000000001
17860000,64845,-153.42600000000007
17870000,64854,-160.90500000000003
17880000,64865,-141.042
17890000,64866,-172.40700000000004
17900000,64888,-167.606
17910000,64898,-156.4130000000001
17920000,64905,-167.55000000000004
17930000,64912,-155.14700000000002
17940000,64921,-183.138
17950000,64928,-168.646
17960000,64937,-170.041
17970000,64951,-162.03900000000007
17980000,64963,-160.511
17990000,64976,-133.20100000000002
18000000,64983,-158.972
18010000,64991,-183.582
18020000,64997,-175.98399999999995
18030000,65006,-169.23500000000004
18040000,65020,-171.83700000000007
18050000,65030,-132.852
18060000,65038,-168.49700000000004
18070000,65055,-157.44199999999998
18080000,65061,-151.98200000000014
18090000,65068,-172.61500000000007
18100000,65074,-190.38699999999994
18110000,65083,-141.53800000000004
18120000,65090,-169.06099999999998
18130000,65099,-181.52100000000002
18140000,65110,-167.79500000000004
18150000,65115,-148.133
18160000,65127,-169.26500000000007
18170000,65131,-175.65000000000003
18180000,65137,-159.60100000000003
18190000,65146,-156.6200000000001
18200000,65165,-161.56800000000007
18210000,65175,-152.1950000000001
18220000,65189,-153.30200000000005
18230000,65203,-133.769
18240000,65211,-140.20200000000006
18250000,65220,-174.778
18260000,65232,-161.05300000000005
18270000,65242,-156.43700000000004
18280000,65251,-139.958
18290000,65253,-145.51100000000005
18300000,65261,-149.63400000000007
18310000,65270,-132.06700000000006
18320000,65281,-171.19200000000004
18330000,65288,-162.04900000000006
18340000,65290,-158.687
18350000,65302,-147.23700000000008
18360000,65308,-147.82100000000008
18370000,65321,-152.85800000000006
18380000,65331,-164.68000000000006
18390000,65338,-163.75400000000008
18400000,65350,-171.77900000000008
18410000,65365,-162.9220000000001
18420000,65375,-147.72600000000006
18430000,65384,-160.30800000000008
18440000,65393,-139.72400000000005
18450000,65398,-155.33800000000008
18460000,65415,-155.687
18470000,65427,-154.34900000000007
18480000,65436,-142.38300000000007
18490000,65444,-190.929
18500000,65451,-149.47900000000007
18510000,65463,-169.34400000000005
18520000,65472,-140.6020000000001
18530000,65483,-175.60100000000003
18540000,65492,-156.90900000000008
18550000,65499,-155.70300000000003
18560000,65505,-146.96000000000004
18570000,65515,-143.5080000000001
18580000,65523,-163.48600000000005
18590000,65537,-159.4120000000001
18600000,65538,-157.71200000000005
18610000,65544,-148.202
18620000,65557,-141.72800000000007
18630000,65571,-146.66100000000006
18640000,65580,-146.06300000000013
18650000,65591,-134.74400000000006
18660000,65601,-169.56800000000007
18670000,65613,-135.16100000000003
18680000,65614,-164.04600000000005
18690000,65622,-164.959
18700000,65628,-139.0270000000001
18710000,65639,-170.30900000000008
18720000,65652,-164.18300000000008
18730000,65656,-160.547
18740000,65668,-160.27000000000007
18750000,65676,-163.15
18760000,65678,-138.85400000000004
18770000,65684,-128.87000000000003
18780000,65696,-145.1330000000001
18790000,65699,-144.42100000000005
18800000,65710,-183.94999999999993
18810000,65715,-160.13
18820000,65723,-143.50700000000003
18830000,65733,-151.43400000000008
18840000,65738,-158.32400000000004
18850000,65750,-141.96500000000003
18860000,65753,-173.88600000000005
18870000,65758,-163.49200000000002
18880000,65763,-165.102
18890000,65769,-164.0660000000001
18900000,65776,-150.98600000000008
18910000,65782,-174.62400000000002
18920000,65790,-174.96699999999998
18930000,65796,-169.16500000000008
18940000,65799,-156.32900000000004
18950000,65805,-146.05700000000007
18960000,65807,-190.296
18970000,65809,-150.9670000000001
18980000,65817,-129.50200000000007
18990000,65824,-171.24300000000002
19000000,65827,-164.7360000000001
19010000,65833,-134.57700000000006
19020000,65844,-168.46200000000005
19030000,65854,-162.8040000000001
19040000,65863,-175.22700000000003
19050000,65870,-135.71400000000006
19060000,65879,-161.37300000000005
19070000,65894,-151.6260000000001
19080000,65899,-166.65000000000015
19090000,65905,-154.64900000000011
19100000,65915,-152.01500000000004
19110000,65919,-155.14300000000006
19120000,65927,-194.236
19130000,65936,-184.31100000000004
19140000,65942,-139.45300000000006
19150000,65953,-194.262
19160000,65958,-182.13400000000004
19170000,65963,-156.46400000000006
19180000,65975,-157.6640000000001
19190000,65978,-181.22200000000012
19200000,65987,-155.139
19210000,65990,-160.27900000000005
19220000,65999,-165.73000000000005
19230000,66006,-162.18000000000006
19240000,66020,-164.8130000000001
19250000,66025,-159.30900000000008
19260000,66041,-178.73300000000006
19270000,66050,-155.5130000000001
19280000,66060,-144.96700000000007
19290000,66073,-163.61200000000005
19300000,66079,-163.8080000000001
19310000,66082,-138.75300000000013
19320000,66087,-170.00400000000005
19330000,66094,-184.13900000000004
19340000,66098,-153.72000000000003
19350000,66105,-166.336
19360000,66109,-156.6320000000001
19370000,66119,-153.39600000000007
19380000,66123,-154.61200000000002
19390000,66128,-198.74700000000004
19400000,66136,-138.47900000000004
19410000,66147,-150.77600000000004
19420000,66150,-182.02999999999992
19430000,66156,-163.95900000000006
19440000,66169,-153.58
19450000,66180,-152.64900000000006
19460000,66184,-171.92300000000012
19470000,66193,-139.57100000000008
19480000,66200,-168.50200000000004
19490000,66208,-148.63200000000003
19500000,66210,-141.2920000000001
19510000,66214,-155.0
19520000,66223,-152.84400000000002
19530000,66230,-144.0470000000001
19540000,66237,-175.92300000000006
19550000,66244,-161.985
19560000,66256,-146.89100000000002
19570000,66267,-162.13000000000008
19580000,66269,-182.22799999999995
19590000,66283,-174.1680000000001
19600000,66289,-161.47400000000005
19610000,66298,-139.76600000000005
19620000,66307,-155.09600000000006
19630000,66312,-185.12
19640000,66318,-157.56100000000004
19650000,66324,-150.9780000000001
19660000,66337,-173.31400000000002
19670000,66341,-162.73800000000006
19680000,66344,-173.9770000000001
19690000,66350,-195.6249999999999
19700000,66362,-167.30999999999997
19710000,66367,-172.07100000000005
19720000,66375,-176.60699999999997
19730000,66381,-143.90900000000008
19740000,66388,-159.26200000000003
19750000,66397,-199.615
19760000,66405,-142.26600000000005
19770000,66411,-175.65899999999993
19780000,66421,-169.64600000000007
19790000,66423,-159.76100000000005
19800000,66434,-135.44200000000004
19810000,66437,-184.29499999999996
19820000,66443,-168.13300000000007
19830000,66450,-132.14
19840000,66465,-180.66999999999996
19850000,66477,-143.95100000000005
19860000,66480,-168.43900000000008
19870000,66488,-167.12400000000005
19880000,66494,-166.55100000000013
19890000,66504,-157.51700000000008
19900000,66512,-162.90200000000002
19910000,66515,-169.79800000000012
19920000,66521,-143.5370000000001
19930000,66525,-180.438
19940000,66531,-165.96100000000007
19950000,66532,-139.9350000000001
19960000,66537,-143.3290000000001
19970000,66540,-165.79300000000003
19980000,66546,-148.85800000000006
19990000,66550,-170.25400000000002
20000000,66557,-150.98200000000008
20010000,66564,-139.43700000000007
20020000,66570,-169.18800000000007
20030000,66574,-150.84900000000005
20040000,66580,-176.77000000000007
20050000,66588,-148.26600000000002
20060000,66594,-163.11700000000008
20070000,66599,-160.49300000000008
20080000,66606,-167.5660000000001
20090000,66609,-149.28699999999998
20100000,66613,-150.6990000000001
20110000,66620,-181.362
20120000,66622,-154.95500000000004
20130000,66639,-169.176
20140000,66646,-180.09700000000004
20150000,66657,-174.1090000000001
20160000,66664,-161.91000000000008
20170000,66674,-162.5470000000001
20180000,66681,-155.29500000000004
20190000,66694,-170.60000000000002
20200000,66701,-177.18000000000012
20210000,66705,-173.172
20220000,66718,-154.83600000000004
20230000,66722,-160.6050000000001
20240000,66725,-152.6040000000001
20250000,66733,-164.52700000000007
20260000,66738,-182.89200000000005
20270000,66748,-165.9680000000001
20280000,66755,-185.643
20290000,66763,-179.118
20300000,66767,-162.77300000000002
20310000,66770,-146.97200000000004
20320000,66782,-148.371
20330000,66786,-193.5849999999999
20340000,66796,-171.90699999999998
20350000,66803,-158.77300000000008
20360000,66811,-181.18900000000016
20370000,66822,-146.94200000000006
20380000,66825,-172.06300000000007
20390000,66831,-176.47700000000012
20400000,66834,-177.82200000000003
20410000,66840,-180.50600000000006
20420000,66850,-174.29499999999996
20430000,66857,-175.98500000000004
20440000,66867,-162.91300000000004
20450000,66875,-171.35900000000004
20460000,66883,-177.8430000000001
20470000,66896,-135.0660000000001
20480000,66904,-148.33000000000007
20490000,66911,-167.83200000000005
20500000,66916,-162.10399999999998
20510000,66925,-166.20600000000005
20520000,66934,-162.91900000000012
20530000,66937,-163.39500000000004
20540000,66945,-172.93100000000007
20550000,66950,-168.63300000000007
20560000,66957,-158.43500000000006
20570000,66961,-151.92600000000004
20580000,66967,-167.03100000000003
20590000,66969,-147.09800000000007
20600000,66978,-157.78700000000003
20610000,66980,-146.58100000000005
20620000,66987,-164.81900000000005
20630000,66993,-155.8120000000001
20640000,66996,-165.55600000000007
20650000,66998,-158.3690000000001
20660000,67002,-161.60800000000012
20670000,67008,-164.0500000000001
20680000,67012,-142.54300000000006
20690000,67022,-165.5510000000001
20700000,67027,-159.80800000000008
20710000,67032,-198.10299999999998
20720000,67039,-165.727
20730000,67043,-161.099
20740000,67045,-180.90300000000008
20750000,67052,-186.82100000000005
20760000,67058,-170.26100000000008
20770000,67063,-164.35600000000014
20780000,67065,-158.8670000000001
20790000,67067,-176.59099999999998
20800000,67071,-181.64299999999994
20810000,67079,-169.79600000000005
20820000,67083,-165.32900000000006
20830000,67087,-168.8900000000001
20840000,67091,-147.07100000000003
20850000,67102,-183.136
20860000,67112,-172.73900000000006
20870000,67116,-165.4250000000001
20880000,67123,-130.104
20890000,67128,-162.73900000000006
20900000,67136,-161.15800000000004
20910000,67137,-167.53900000000004
20920000,67147,-185.64899999999994
20930000,67155,-170.06700000000012
20940000,67161,-159.7080000000001
20950000,67171,-168.98200000000008
20960000,67175,-153.11000000000013
20970000,67182,-168.59499999999997
20980000,67187,-162.47700000000006
20990000,67195,-170.07899999999998
21000000,67202,-147.71300000000008
21010000,67207,-161.24000000000012
21020000,67213,-171.95700000000008
21030000,67219,-169.9520000000002
21040000,67222,-163.44400000000005
21050000,67232,-176.41900000000004
21060000,67236,-166.78300000000007
21070000,67239,-160.5520000000001
21080000,67241,-163.7670000000001
21090000,67244,-167.40900000000005
21100000,67249,-144.7700000000001
21110000,67251,-190.10700000000006
21120000,67254,-151.05000000000007
21130000,67261,-156.26900000000003
21140000,67269,-166.16200000000015
21150000,67276,-155.1610000000001
21160000,67279,-142.39700000000002
21170000,67283,-181.3160000000001
21180000,67288,-152.0360000000001
21190000,67295,-156.79000000000005
21200000,67295,-162.02600000000007
21210000,67300,-155.15700000000004
21220000,67300,-152.28699999999998
21230000,67302,-172.84800000000004
21240000,67307,-179.39300000000003
21250000,67313,-165.91000000000003
21260000,67319,-142.4950000000001
21270000,67327,-154.51300000000003
21280000,67333,-153.30000000000004
21290000,67336,-164.9210000000001
21300000,67339,-178.21499999999997
21310000,67347,-164.31800000000007
21320000,67351,-150.80100000000004
21330000,67356,-150.88100000000003
21340000,67362,-161.17800000000005
21350000,67369,-164.95200000000006
21360000,67381,-183.07500000000005
21370000,67392,-149.45600000000007
21380000,67399,-158.2930000000001
21390000,67401,-162.95100000000002
21400000,67408,-162.81100000000006
21410000,67409,-148.88000000000008
21420000,67414,-151.5200000000001
21430000,67421,-185.97000000000008
21440000,67424,-154.7720000000001
21450000,67433,-133.48700000000008
21460000,67438,-199.91099999999992
21470000,67442,-166.43100000000007
21480000,67449,-179.71500000000003
21490000,67451,-175.9250000000001
21500000,67456,-200.06299999999993
21510000,67461,-157.67399999999998
21520000,67471,-158.63800000000003
21530000,67477,-153.649
21540000,67483,-154.63800000000006
21550000,67484,-158.55100000000004
21560000,67495,-180.18500000000003
21570000,67499,-153.0460000000001
21580000,67516,-173.419
21590000,67522,-157.13600000000014
21600000,67529,-164.22000000000003
21610000,67533,-167.3230000000001
21620000,67541,-169.12600000000012
21630000,67546,-174.58199999999997
21640000,67552,-152.03599999999997
21650000,67559,-143.95200000000008
21660000,67562,-171.09300000000002
21670000,67563,-152.6910000000001
21680000,67566,-165.55900000000003
21690000,67570,-158.60500000000005
21700000,67574,-177.11900000000009
21710000,67578,-173.51600000000002
21720000,67580,-146.19699999999995
21730000,67585,-157.05200000000008
21740000,67587,-162.70900000000012
21750000,67589,-145.96100000000004
21760000,67591,-166.14600000000002
21770000,67600,-151.88600000000008
21780000,67601,-148.22200000000007
21790000,67606,-171.59900000000005
21800000,67609,-145.32600000000002
21810000,67615,-157.07900000000012
21820000,67623,-186.03099999999998
21830000,67629,-164.15700000000007
21840000,67637,-159.50500000000008
21850000,67643,-166.40900000000002
21860000,67651,-182.66299999999998
21870000,67655,-157.7580000000001
21880000,67658,-205.40999999999997
21890000,67665,-168.9290000000001
21900000,67678,-145.45700000000005
21910000,67682,-171.02900000000005
21920000,67689,-190.38300000000004
21930000,67692,-151.16000000000003
21940000,67698,-184.80500000000004
21950000,67708,-159.89400000000006
21960000,67718,-195.62199999999993
21970000,67724,-168.55000000000004
21980000,67729,-143.5220000000001
21990000,67734,-172.468
22000000,67741,-178.0430000000001
22010000,67746,-181.64700000000005
22020000,67751,-162.40400000000002
22030000,67761,-170.71200000000002
22040000,67767,-180.24700000000007
22050000,67775,-143.75500000000002
22060000,67781,-176.576
22070000,67787,-178.17199999999997
22080000,67790,-186.50600000000003
22090000,67797,-168.95500000000007
22100000,67801,-168.52900000000005
22110000,67804,-162.21100000000007
22120000,67809,-149.725
22130000,67814,-137.64600000000007
22140000,67820,-163.33600000000004
22150000,67825,-167.604
22160000,67831,-168.72100000000006
22170000,67834,-165.87500000000003
22180000,67841,-164.58100000000005
22190000,67845,-173.26600000000005
22200000,67850,-172.0420000000001
22210000,67853,-139.57500000000007
22220000,67864,-178.06599999999997
22230000,67869,-164.41500000000008
22240000,67872,-169.08
22250000,67880,-165.66700000000003
22260000,67885,-163.59600000000006
22270000,67893,-177.06799999999996
22280000,67899,-180.43799999999996
22290000,67908,-174.17500000000007
22300000,67913,-148.44700000000003
22310000,67916,-158.39800000000005
22320000,67923,-159.86900000000014
22330000,67929,-160.7340000000001
22340000,67933,-189.63099999999997
22350000,67937,-169.93000000000006
22360000,67941,-196.48599999999996
22370000,67943,-169.84600000000006
22380000,67946,-166.35100000000006
22390000,67955,-173.56900000000002
22400000,67964,-149.71200000000002
22410000,67969,-156.6420000000001
22420000,67975,-139.7690000000001
22430000,67982,-169.8830000000001
22440000,67987,-181.92299999999994
22450000,67994,-148.22000000000008
22460000,67998,-166.58900000000003
22470000,68002,-160.17300000000012
22480000,68005,-157.2370000000001
22490000,68006,-183.5660000000001
22500000,68014,-163.45700000000005
22510000,68017,-160.33200000000002
22520000,68020,-150.11300000000006
22530000,68021,-135.7300000000001
22540000,68031,-151.20600000000002
22550000,68037,-142.08600000000004
22560000,68044,-195.76
22570000,68047,-147.663
22580000,68052,-158.38700000000006
22590000,68059,-193.5949999999999
22600000,68061,-181.246
22610000,68071,-156.97800000000007
22620000,68073,-150.66000000000014
22630000,68081,-170.526
22640000,68085,-175.05899999999994
22650000,68093,-153.97500000000005
22660000,68099,-156.08900000000008
22670000,68103,-180.90900000000002
22680000,68109,-186.32600000000002
22690000,68113,-129.64100000000005
22700000,68114,-158.49400000000006
22710000,68120,-182.015
22720000,68127,-171.29700000000005
22730000,68131,-134.82400000000004
22740000,68133,-154.91400000000004
22750000,68141,-153.98200000000008
22760000,68144,-149.6150000000001
22770000,68146,-161.84600000000003
22780000,68152,-150.63700000000009
22790000,68160,-169.41100000000003
22800000,68162,-173.07300000000006
22810000,68165,-176.8990000000001
22820000,68170,-189.287
22830000,68175,-180.87900000000013
22840000,68181,-159.73300000000006
22850000,68187,-163.549
22860000,68190,-175.715
22870000,68194,-173.26900000000006
22880000,68200,-159.37300000000008
22890000,68205,-161.5030000000001
22900000,68210,-191.01300000000003
22910000,68213,-167.40700000000004
22920000,68217,-160.87000000000003
22930000,68220,-201.1479999999999
22940000,68223,-179.90500000000011
22950000,68229,-156.68200000000007
22960000,68233,-161.36500000000004
22970000,68233,-168.94600000000014
22980000,68238,-155.77300000000008
22990000,68244,-166.08700000000005
23000000,68253,-161.5370000000001
23010000,68256,-156.22500000000002
23020000,68262,-149.67300000000003
23030000,68265,-167.7590000000001
23040000,68272,-164.11600000000007
23050000,68282,-157.29500000000002
23060000,68286,-153.77200000000002
23070000,68293,-158.2780000000001
23080000,68296,-210.96599999999987
23090000,68298,-143.79100000000008
23100000,68302,-166.56300000000007
23110000,68304,-173.607
23120000,68307,-172.63100000000003
23130000,68316,-151.92500000000004
23140000,68318,-170.4290000000001
23150000,68322,-149.44200000000004
23160000,68326,-164.04300000000003
23170000,68329,-165.09000000000006
23180000,68331,-152.794
23190000,68335,-160.1630000000001
23200000,68342,-181.454
23210000,68347,-160.52700000000004
23220000,68350,-180.40400000000002
23230000,68356,-170.857
23240000,68362,-172.37800000000007
23250000,68369,-169.8990000000001
23260000,68377,-166.23500000000004
23270000,68381,-143.17600000000004
23280000,68383,-146.48100000000005
23290000,68386,-166.56799999999998
23300000,68387,-179.678
23310000,68392,-169.28400000000002
23320000,68396,-166.1910000000001
23330000,68402,-169.24199999999996
23340000,68406,-162.55700000000002
23350000,68408,-169.00300000000007
23360000,68416,-158.37400000000008
23370000,68418,-175.20500000000007
23380000,68423,-174.50200000000004
23390000,68428,-166.39300000000003
23400000,68431,-157.2800000000001
23410000,68437,-187.56699999999998
23420000,68441,-146.29900000000006
23430000,68448,-185.57300000000006
23440000,68454,-195.46
23450000,68457,-153.49200000000008
23460000,68463,-165.94700000000003
23470000,68472,-170.138
23480000,68480,-177.93900000000002
23490000,68484,-175.66000000000003
23500000,68488,-177.73200000000008
23510000,68495,-157.34500000000008
23520000,68498,-172.09400000000005
23530000,68505,-168.90500000000003
23540000,68510,-172.72800000000007
23550000,68514,-168.72400000000007
23560000,68518,-162.78500000000008
23570000,68525,-182.76500000000007
23580000,68528,-179.895
23590000,68531,-143.74100000000007
23600000,68537,-183.63800000000003
23610000,68540,-134.234
23620000,68543,-144.00500000000002
23630000,68547,-159.59400000000005
